,work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,years_of_experience,job_category
14185,2023,Mid level,Full time,Data Scientist,270000,US,Full Remote,US,Medium,3,Data Science
14186,2023,Mid level,Full time,Data Scientist,95000,US,Full Remote,US,Medium,3,Data Science
14187,2023,Senior,Full time,Data Engineer,170000,US,On Site,US,Medium,5,Data Engineering
14188,2023,Senior,Full time,Data Engineer,120000,US,On Site,US,Medium,6,Data Engineering
14189,2023,Mid level,Full time,Data Engineer,117300,US,On Site,US,Medium,2,Data Engineering
14190,2023,Mid level,Full time,Data Engineer,69000,US,On Site,US,Medium,3,Data Engineering
14191,2023,Senior,Full time,Data Engineer,182000,US,Full Remote,US,Medium,9,Data Engineering
14192,2023,Senior,Full time,Data Engineer,144000,US,Full Remote,US,Medium,6,Data Engineering
14193,2023,Mid level,Full time,Data Scientist,244000,US,On Site,US,Medium,3,Data Science
14194,2023,Mid level,Full time,Data Scientist,200000,US,On Site,US,Medium,3,Data Science
14195,2023,Senior,Full time,Data Analyst,120000,US,Full Remote,US,Medium,9,Other
14196,2023,Senior,Full time,Data Analyst,100000,US,Full Remote,US,Medium,8,Other
14197,2023,Mid level,Full time,Data Engineer,260000,US,On Site,US,Medium,2,Data Engineering
14198,2023,Mid level,Full time,Data Engineer,175000,US,On Site,US,Medium,3,Data Engineering
14199,2023,Senior,Full time,Data Engineer,190000,US,On Site,US,Medium,8,Data Engineering
14200,2023,Senior,Full time,Data Engineer,150000,US,On Site,US,Medium,5,Data Engineering
14201,2023,Senior,Full time,Data Scientist,210000,US,Full Remote,US,Medium,5,Data Science
14202,2023,Senior,Full time,Data Scientist,160000,US,Full Remote,US,Medium,9,Data Science
14203,2023,Senior,Full time,Data Scientist,210000,US,Full Remote,US,Medium,9,Data Science
14204,2023,Senior,Full time,Data Scientist,160000,US,Full Remote,US,Medium,9,Data Science
14205,2023,Senior,Full time,Data Scientist,210000,US,Full Remote,US,Medium,9,Data Science
14206,2023,Senior,Full time,Data Scientist,160000,US,Full Remote,US,Medium,6,Data Science
14207,2023,Senior,Full time,Data Scientist,210000,US,Full Remote,US,Medium,6,Data Science
14208,2023,Senior,Full time,Data Scientist,160000,US,Full Remote,US,Medium,9,Data Science
14209,2023,Senior,Full time,Data Scientist,210000,US,Full Remote,US,Medium,6,Data Science
14210,2023,Senior,Full time,Data Scientist,160000,US,Full Remote,US,Medium,6,Data Science
14211,2023,Senior,Full time,Machine Learning Engineer,250000,US,On Site,US,Medium,8,Machine Learning
14212,2023,Senior,Full time,Machine Learning Engineer,100000,US,On Site,US,Medium,8,Machine Learning
14213,2023,Senior,Full time,Machine Learning Engineer,225000,US,Full Remote,US,Medium,7,Machine Learning
14214,2023,Senior,Full time,Machine Learning Engineer,175000,US,Full Remote,US,Medium,9,Machine Learning
14215,2023,Senior,Full time,Data Scientist,210000,US,Full Remote,US,Medium,9,Data Science
14216,2023,Senior,Full time,Data Scientist,160000,US,Full Remote,US,Medium,9,Data Science
14217,2023,Senior,Full time,Data Scientist,210000,US,Full Remote,US,Medium,9,Data Science
14218,2023,Senior,Full time,Data Scientist,160000,US,Full Remote,US,Medium,7,Data Science
14219,2023,Senior,Full time,Data Scientist,210000,US,Full Remote,US,Medium,6,Data Science
14220,2023,Senior,Full time,Data Scientist,160000,US,Full Remote,US,Medium,7,Data Science
14221,2023,Senior,Full time,Data Scientist,236500,US,On Site,US,Medium,6,Data Science
14222,2023,Senior,Full time,Data Scientist,176000,US,On Site,US,Medium,8,Data Science
14223,2023,Mid level,Full time,Data Scientist,105000,US,On Site,US,Medium,2,Data Science
14224,2023,Mid level,Full time,Data Scientist,102500,US,On Site,US,Medium,3,Data Science
14225,2023,Senior,Full time,Research Engineer,370000,US,On Site,US,Medium,7,Other
14226,2023,Senior,Full time,Research Engineer,200000,US,On Site,US,Medium,7,Other
14227,2023,Senior,Full time,Data Engineer,260000,US,On Site,US,Medium,6,Data Engineering
14228,2023,Senior,Full time,Data Engineer,225000,US,On Site,US,Medium,8,Data Engineering
14229,2023,Senior,Full time,Research Scientist,370000,US,On Site,US,Medium,8,Data Science
14230,2023,Senior,Full time,Research Scientist,200000,US,On Site,US,Medium,5,Data Science
14231,2023,Mid level,Full time,Data Engineer,186600,US,Full Remote,US,Medium,2,Data Engineering
14232,2023,Mid level,Full time,Data Engineer,116500,US,Full Remote,US,Medium,2,Data Engineering
14233,2023,Senior,Full time,Data Engineer,80000,AR,Full Remote,AR,Medium,7,Data Engineering
14234,2023,Senior,Full time,Data Engineer,60000,AR,Full Remote,AR,Medium,9,Data Engineering
14235,2023,Senior,Full time,Data Scientist,299500,US,On Site,US,Medium,6,Data Science
14236,2023,Senior,Full time,Data Scientist,245100,US,On Site,US,Medium,6,Data Science
14237,2023,Senior,Full time,Machine Learning Scientist,222000,US,Full Remote,US,Medium,9,Other
14238,2023,Senior,Full time,Machine Learning Scientist,138000,US,Full Remote,US,Medium,8,Other
14239,2023,Senior,Full time,Data Analyst,207300,CA,Full Remote,CA,Medium,7,Other
14240,2023,Senior,Full time,Data Analyst,149200,CA,Full Remote,CA,Medium,6,Other
14241,2023,Senior,Full time,Machine Learning Scientist,292000,US,Full Remote,US,Medium,6,Other
14242,2023,Senior,Full time,Machine Learning Scientist,164500,US,Full Remote,US,Medium,6,Other
14243,2023,Senior,Full time,Machine Learning Scientist,292200,US,Full Remote,US,Medium,6,Other
14244,2023,Senior,Full time,Machine Learning Scientist,164500,US,Full Remote,US,Medium,8,Other
14245,2023,Senior,Full time,Data Engineer,163800,US,On Site,US,Medium,9,Data Engineering
14246,2023,Senior,Full time,Data Engineer,126000,US,On Site,US,Medium,7,Data Engineering
14247,2023,Senior,Full time,Data Scientist,160000,US,On Site,US,Medium,8,Data Science
14248,2023,Senior,Full time,Data Scientist,120000,US,On Site,US,Medium,5,Data Science
14249,2023,Senior,Full time,Data Analyst,140000,US,On Site,US,Medium,7,Other
14250,2023,Senior,Full time,Data Analyst,120000,US,On Site,US,Medium,7,Other
14251,2023,Mid level,Full time,AI Scientist,120000,DE,Full Remote,DE,Medium,2,Artificial_Intelligence
14252,2023,Senior,Full time,Computer Vision Engineer,280000,US,On Site,US,Medium,6,Artificial_Intelligence
14253,2023,Senior,Full time,Computer Vision Engineer,210000,US,On Site,US,Medium,6,Artificial_Intelligence
14254,2023,Mid level,Full time,Data Scientist,170000,US,Full Remote,US,Medium,2,Data Science
14255,2023,Mid level,Full time,Data Scientist,150000,US,Full Remote,US,Medium,2,Data Science
14256,2023,Mid level,Full time,Machine Learning Engineer,200000,US,Full Remote,US,Medium,2,Machine Learning
14257,2023,Mid level,Full time,Machine Learning Engineer,170000,US,Full Remote,US,Medium,2,Machine Learning
14258,2023,Executive level,Full time,Data Scientist,225000,US,Full Remote,US,Medium,12,Data Science
14259,2023,Executive level,Full time,Data Scientist,175000,US,Full Remote,US,Medium,12,Data Science
14260,2023,Senior,Full time,Data Scientist,189750,US,On Site,US,Medium,5,Data Science
14261,2023,Senior,Full time,Data Scientist,131100,US,On Site,US,Medium,5,Data Science
14262,2023,Senior,Full time,Data Analyst,123400,US,Full Remote,US,Medium,5,Other
14263,2023,Senior,Full time,Data Analyst,82200,US,Full Remote,US,Medium,7,Other
14264,2023,Entry level,Full time,Data Engineer,49216,GB,Full Remote,GB,Medium,1,Data Engineering
14265,2023,Entry level,Full time,Data Engineer,43064,GB,Full Remote,GB,Medium,1,Data Engineering
14266,2023,Executive level,Full time,Applied Machine Learning Engineer,225000,US,Full Remote,US,Medium,10,Machine Learning
14267,2023,Senior,Full time,Analytics Engineer,50000,NG,Full Remote,NG,Small,8,Data Engineering
14268,2023,Senior,Full time,Data Engineer,161800,US,On Site,US,Medium,8,Data Engineering
14269,2023,Senior,Full time,Data Engineer,121400,US,On Site,US,Medium,9,Data Engineering
14270,2023,Senior,Full time,Research Scientist,285000,US,On Site,US,Medium,7,Data Science
14271,2023,Senior,Full time,Research Scientist,193900,US,On Site,US,Medium,7,Data Science
14272,2023,Senior,Full time,Analytics Engineer,240000,US,On Site,US,Medium,8,Data Engineering
14273,2023,Senior,Full time,Analytics Engineer,196000,US,On Site,US,Medium,8,Data Engineering
14274,2023,Senior,Full time,Data Scientist,214000,US,On Site,US,Medium,7,Data Science
14275,2023,Senior,Full time,Data Scientist,164000,US,On Site,US,Medium,8,Data Science
14276,2023,Senior,Full time,Decision Scientist,170000,US,Full Remote,US,Medium,9,Data Science
14277,2023,Senior,Full time,Decision Scientist,155000,US,Full Remote,US,Medium,8,Data Science
14278,2023,Senior,Full time,Data Analyst,125000,US,On Site,US,Medium,8,Other
14279,2023,Senior,Full time,Data Analyst,98000,US,On Site,US,Medium,5,Other
14280,2023,Senior,Full time,Machine Learning Engineer,199000,US,Full Remote,US,Medium,5,Machine Learning
14281,2023,Senior,Full time,Machine Learning Engineer,145000,US,Full Remote,US,Medium,8,Machine Learning
14282,2023,Senior,Full time,Machine Learning Engineer,260000,US,Full Remote,US,Medium,7,Machine Learning
14283,2023,Senior,Full time,Machine Learning Engineer,200000,US,Full Remote,US,Medium,5,Machine Learning
14284,2022,Mid level,Full time,Research Engineer,105066,GB,Half Remote,GB,Small,3,Other
14285,2023,Mid level,Full time,Data Engineer,110736,GB,On Site,GB,Medium,2,Data Engineering
14286,2023,Mid level,Full time,Data Engineer,86128,GB,On Site,GB,Medium,3,Data Engineering
14287,2023,Senior,Full time,Decision Scientist,185900,US,On Site,US,Medium,7,Data Science
14288,2023,Senior,Full time,Decision Scientist,129300,US,On Site,US,Medium,9,Data Science
14289,2023,Executive level,Full time,Data Engineer,200000,US,On Site,US,Medium,11,Data Engineering
14290,2023,Executive level,Full time,Data Engineer,145000,US,On Site,US,Medium,11,Data Engineering
14291,2023,Senior,Full time,Data Engineer,175000,US,On Site,US,Medium,5,Data Engineering
14292,2023,Senior,Full time,Data Engineer,120000,US,On Site,US,Medium,5,Data Engineering
14293,2023,Senior,Full time,Data Engineer,145000,US,On Site,US,Medium,5,Data Engineering
14294,2023,Senior,Full time,Data Engineer,120000,US,On Site,US,Medium,6,Data Engineering
14295,2023,Senior,Full time,Data Engineer,252000,US,On Site,US,Medium,5,Data Engineering
14296,2023,Senior,Full time,Data Engineer,129000,US,On Site,US,Medium,9,Data Engineering
14297,2023,Senior,Full time,Analytics Engineer,289800,GB,On Site,GB,Medium,7,Data Engineering
14298,2023,Senior,Full time,Analytics Engineer,214000,GB,On Site,GB,Medium,9,Data Engineering
14299,2023,Senior,Full time,Data Analyst,142000,US,On Site,US,Medium,6,Other
14300,2023,Senior,Full time,Data Analyst,87500,US,On Site,US,Medium,9,Other
14301,2023,Senior,Full time,Applied Scientist,222200,US,On Site,US,Large,8,Data Science
14302,2023,Senior,Full time,Applied Scientist,136000,US,On Site,US,Large,9,Data Science
14303,2023,Senior,Full time,Machine Learning Engineer,220000,US,Full Remote,US,Medium,7,Machine Learning
14304,2023,Senior,Full time,Machine Learning Engineer,165000,US,Full Remote,US,Medium,9,Machine Learning
14305,2023,Senior,Full time,Data Scientist,48585,ES,On Site,ES,Medium,9,Data Science
14306,2023,Senior,Full time,Data Scientist,38868,ES,On Site,ES,Medium,6,Data Science
14307,2023,Senior,Full time,Data Scientist,280830,CA,Full Remote,CA,Medium,9,Data Science
14308,2023,Senior,Full time,Data Scientist,173175,CA,Full Remote,CA,Medium,7,Data Science
14309,2023,Senior,Full time,Data Scientist,195000,US,On Site,US,Medium,5,Data Science
14310,2023,Senior,Full time,Data Scientist,160000,US,On Site,US,Medium,7,Data Science
14311,2023,Senior,Full time,Data Scientist,275300,US,Full Remote,US,Medium,6,Data Science
14312,2023,Senior,Full time,Data Scientist,183500,US,Full Remote,US,Medium,5,Data Science
14313,2023,Senior,Full time,Data Scientist,175000,US,Full Remote,US,Medium,6,Data Science
14314,2023,Senior,Full time,Data Scientist,145000,US,Full Remote,US,Medium,7,Data Science
14315,2023,Mid level,Full time,Data Analyst,105000,US,On Site,US,Medium,3,Other
14316,2023,Mid level,Full time,Data Analyst,85000,US,On Site,US,Medium,3,Other
14317,2023,Senior,Full time,Data Scientist,175000,US,Full Remote,US,Medium,7,Data Science
14318,2023,Senior,Full time,Data Scientist,160000,US,Full Remote,US,Medium,6,Data Science
14319,2023,Mid level,Full time,BI Developer,92280,GB,On Site,GB,Medium,3,Data Engineering
14320,2023,Mid level,Full time,BI Developer,49216,GB,On Site,GB,Medium,2,Data Engineering
14321,2023,Mid level,Full time,Machine Learning Software Engineer,34482,ZA,Half Remote,ZA,Large,2,Machine Learning
14322,2023,Mid level,Full time,Data Engineer,162500,US,On Site,US,Medium,2,Data Engineering
14323,2023,Mid level,Full time,Data Engineer,130000,US,On Site,US,Medium,3,Data Engineering
14324,2023,Senior,Full time,NLP Engineer,75038,ES,Full Remote,ES,Medium,7,Artificial_Intelligence
14325,2023,Senior,Full time,NLP Engineer,64781,ES,Full Remote,ES,Medium,6,Artificial_Intelligence
14326,2023,Senior,Full time,Data Engineer,174350,US,Full Remote,US,Medium,7,Data Engineering
14327,2023,Senior,Full time,Data Engineer,126800,US,Full Remote,US,Medium,6,Data Engineering
14328,2023,Senior,Full time,NLP Engineer,71475,IT,Full Remote,IT,Medium,5,Artificial_Intelligence
14329,2023,Senior,Full time,NLP Engineer,61541,IT,Full Remote,IT,Medium,7,Artificial_Intelligence
14330,2023,Senior,Full time,Data Engineer,245000,US,Full Remote,US,Medium,9,Data Engineering
14331,2023,Senior,Full time,Data Engineer,140000,US,Full Remote,US,Medium,7,Data Engineering
14332,2023,Senior,Full time,Analytics Engineer,231250,US,Full Remote,US,Medium,7,Data Engineering
14333,2023,Senior,Full time,Analytics Engineer,138750,US,Full Remote,US,Medium,9,Data Engineering
14334,2023,Mid level,Full time,Machine Learning Engineer,155000,US,On Site,US,Medium,2,Machine Learning
14335,2023,Mid level,Full time,Machine Learning Engineer,125000,US,On Site,US,Medium,2,Machine Learning
14336,2023,Mid level,Full time,Data Engineer,242000,US,On Site,US,Medium,3,Data Engineering
14337,2023,Mid level,Full time,Data Engineer,195000,US,On Site,US,Medium,3,Data Engineering
14338,2023,Entry level,Full time,Research Scientist,155000,US,On Site,US,Medium,1,Data Science
14339,2023,Entry level,Full time,Research Scientist,125000,US,On Site,US,Medium,1,Data Science
14340,2023,Senior,Full time,Applied Scientist,222200,US,On Site,US,Large,8,Data Science
14341,2023,Senior,Full time,Applied Scientist,136000,US,On Site,US,Large,5,Data Science
14342,2023,Mid level,Full time,Machine Learning Engineer,160000,US,Full Remote,US,Medium,3,Machine Learning
14343,2023,Mid level,Full time,Machine Learning Engineer,140000,US,Full Remote,US,Medium,3,Machine Learning
14344,2023,Mid level,Full time,Data Specialist,110000,US,On Site,US,Medium,2,Other
14345,2023,Mid level,Full time,Data Specialist,70000,US,On Site,US,Medium,3,Other
14346,2023,Senior,Full time,Data Scientist,183924,US,On Site,US,Medium,6,Data Science
14347,2023,Senior,Full time,Data Scientist,125760,US,On Site,US,Medium,8,Data Science
14348,2023,Senior,Full time,Data Analyst,150000,US,Full Remote,US,Medium,7,Other
14349,2023,Senior,Full time,Data Analyst,105000,US,Full Remote,US,Medium,7,Other
14350,2023,Mid level,Full time,Analytics Engineer,430640,GB,On Site,GB,Medium,2,Data Engineering
14351,2023,Mid level,Full time,Analytics Engineer,61520,GB,On Site,GB,Medium,2,Data Engineering
14352,2023,Senior,Full time,Principal Data Scientist,86374,ES,Full Remote,ES,Large,8,Data Science
14353,2023,Mid level,Contractor,Machine Learning Engineer,30000,US,Full Remote,US,Small,2,Machine Learning
14354,2023,Mid level,Contractor,Machine Learning Engineer,25500,US,Full Remote,US,Small,3,Machine Learning
14355,2023,Senior,Full time,Data Scientist,175000,CA,Full Remote,CA,Medium,9,Data Science
14356,2023,Senior,Full time,Data Scientist,120000,CA,Full Remote,CA,Medium,8,Data Science
14357,2023,Senior,Full time,Applied Scientist,222200,US,On Site,US,Large,8,Data Science
14358,2023,Senior,Full time,Applied Scientist,136000,US,On Site,US,Large,6,Data Science
14359,2023,Senior,Full time,Data Scientist,219000,CA,On Site,CA,Medium,7,Data Science
14360,2023,Senior,Full time,Data Scientist,141000,CA,On Site,CA,Medium,7,Data Science
14361,2023,Senior,Full time,Data Scientist,147100,US,On Site,US,Medium,6,Data Science
14362,2023,Senior,Full time,Data Scientist,90700,US,On Site,US,Medium,8,Data Science
14363,2023,Senior,Full time,Data Analyst,130000,US,Full Remote,US,Medium,8,Other
14364,2023,Senior,Full time,Data Analyst,100000,US,Full Remote,US,Medium,7,Other
14365,2023,Entry level,Full time,Applied Scientist,213660,US,On Site,US,Large,1,Data Science
14366,2023,Entry level,Full time,Applied Scientist,130760,US,On Site,US,Large,1,Data Science
14367,2023,Senior,Full time,Data Modeler,147100,US,On Site,US,Medium,8,Other
14368,2023,Senior,Full time,Data Modeler,90700,US,On Site,US,Medium,8,Other
14369,2023,Senior,Full time,Data Scientist,170000,US,On Site,US,Medium,9,Data Science
